Date,AFX.DE,AIR.DE,ALV.DE,BAS.DE,BAYN.DE,BEI.DE,BMW.DE,BOSS.DE,BVB.DE,CBK.DE,CON.DE,DB1.DE,DBK.DE,DEZ.DE,DHL.DE,DTE.DE,DTG.DE,DUE.DE,ENR.DE,EOAN.DE,EVD.DE,EVT.DE,FPE.DE,FRA.DE,FRE.DE,G1A.DE,GXI.DE,HAG.DE,HEI.DE,HNR1.DE,HOT.DE,IFX.DE,KCO.DE,KGX.DE,KRN.DE,LEG.DE,LHA.DE,MBG.DE,MTX.DE,MUV2.DE,NDX1.DE,NEM.DE,PAT.DE,PBB.DE,PFV.DE,PUM.DE,QIA.DE,RHK.DE,RHM.DE,RRTL.DE,RWE.DE,S92.DE,SANT.DE,SAP.DE,SDF.DE,SGL.DE,SHL.DE,SIE.DE,SIX2.DE,STM.DE,SY1.DE,SZG.DE,SZU.DE,TEG.DE,TKA.DE,TLX.DE,TTK.DE,UTDI.DE,VNA.DE,VOW3.DE,WAF.DE,WCH.DE,WSU.DE,ZAL.DE,Market,RF
2021-10-15,161.27322387695312,107.35430145263672,162.75062561035156,49.90190887451172,44.10975646972656,90.99945068359375,67.01459503173828,48.55213928222656,4.859035015106201,5.673961162567139,88.05125427246094,136.48419189453125,10.230992317199707,6.3822922706604,47.86994552612305,14.489303588867188,,34.47638702392578,23.787290573120117,8.938514709472656,63.4670524597168,41.54999923706055,28.16318702697754,62.880001068115234,37.497215270996094,36.74725341796875,76.75049591064453,13.125703811645508,55.1596794128418,134.30723571777344,61.2911262512207,35.72284698486328,9.87297534942627,79.45133972167969,81.3740005493164,117.22943115234375,5.4818620681762695,50.908241271972656,182.4641876220703,210.00144958496094,14.03359603881836,87.43817901611328,19.354244232177734,8.795232772827148,168.03436279296875,94.41773223876953,44.38576126098633,15.094386100769043,82.17765808105469,34.538639068603516,28.82150650024414,39.959075927734375,18.791263580322266,118.26016998291016,12.418898582458496,9.300000190734863,53.495880126953125,126.78707122802734,114.15044403076172,56.16065216064453,109.66488647460938,26.853458404541016,11.419114112854004,23.399002075195312,8.130060195922852,33.792545318603516,10.521453857421875,30.101192474365234,35.5333137512207,130.94644165039062,122.33586120605469,125.3072738647461,43.925601959228516,79.36000061035156,15587.3603515625,0.0
2021-10-18,159.4834747314453,105.9154281616211,162.70143127441406,49.18024826049805,42.93988800048828,91.52399444580078,66.10382843017578,47.54823684692383,4.82762336730957,5.770681381225586,86.66393280029297,136.48419189453125,10.256094932556152,6.40901517868042,48.00604248046875,14.45423412322998,,34.13397216796875,23.5584716796875,8.896376609802246,63.16283416748047,42.02000045776367,28.508750915527344,62.2400016784668,37.3871955871582,36.75636291503906,75.02360534667969,13.067880630493164,54.70454025268555,133.73907470703125,60.677528381347656,36.1757698059082,9.782623291015625,79.11695861816406,81.23403930664062,118.53197479248047,5.379755020141602,49.87364959716797,179.82394409179688,208.97010803222656,13.968366622924805,89.66764831542969,19.053850173950195,8.824832916259766,169.44790649414062,93.16253662109375,44.524681091308594,15.212005615234375,80.73295593261719,34.664794921875,28.668819427490234,39.86001968383789,18.84173011779785,117.0427474975586,12.520367622375488,9.260000228881836,53.178680419921875,125.53050994873047,116.1693344116211,56.650943756103516,109.80879974365234,26.687469482421875,11.40213394165039,23.672626495361328,8.143003463745117,33.89615249633789,10.670907020568848,29.757553100585938,35.85295486450195,126.78060150146484,122.20072174072266,124.57685089111328,43.14122009277344,79.54000091552734,15474.4697265625,0.0
2021-10-19,163.2081298828125,104.79424285888672,163.1439666748047,48.93458557128906,43.55245590209961,90.53318786621094,65.4073486328125,47.63950729370117,4.860998630523682,5.921342849731445,85.57514953613281,138.70721435546875,10.220234870910645,6.400107383728027,48.759117126464844,14.373573303222656,,34.40430450439453,23.866880416870117,9.007622718811035,63.67619323730469,43.459999084472656,28.474193572998047,63.040000915527344,37.26801300048828,36.938507080078125,75.69517517089844,12.99078369140625,56.35005569458008,134.9191436767578,60.93319320678711,36.48413848876953,9.68405818939209,80.80741119384766,80.86074829101562,119.02603912353516,5.250298023223877,50.12925338745117,178.1918182373047,214.341552734375,13.949729919433594,90.95838165283203,19.311330795288086,8.989742279052734,168.38775634765625,93.6274185180664,44.7529182434082,15.231607437133789,80.75196075439453,35.218475341796875,28.99215316772461,40.94963073730469,18.87537956237793,116.81797790527344,12.110081672668457,8.6899995803833,54.01834487915039,126.23057556152344,118.86115264892578,57.27494812011719,109.80879974365234,26.484590530395508,11.300254821777344,23.628494262695312,8.067195892333984,34.17243194580078,10.596181869506836,29.627525329589844,36.1992301940918,125.23819732666016,121.61517333984375,122.18270874023438,43.45497512817383,79.72000122070312,15515.830078125,0.0
2021-10-20,162.53089904785156,104.70079803466797,163.1767578125,48.73497009277344,44.37689208984375,90.82459259033203,64.8027114868164,47.34746170043945,4.741240501403809,5.849731922149658,85.86491394042969,135.23374938964844,10.3045072555542,6.42237663269043,47.95160675048828,14.492814064025879,,34.368263244628906,24.185237884521484,9.102014541625977,62.801570892333984,43.43000030517578,28.508750915527344,62.540000915527344,37.39178466796875,36.75636291503906,74.63986206054688,12.74022102355957,56.315040588378906,135.531005859375,60.25141906738281,36.25285720825195,9.445858001708984,81.64335632324219,81.000732421875,119.29553985595703,4.999589443206787,49.87364959716797,174.06346130371094,215.63067626953125,14.825665473937988,91.03661346435547,19.26841926574707,8.871344566345215,168.91783142089844,92.95800018310547,45.159759521484375,15.192400932312012,80.35275268554688,35.288570404052734,29.522058486938477,40.61284255981445,18.538917541503906,115.97513580322266,12.030672073364258,7.53000020980835,54.76470947265625,127.54100799560547,120.71178436279297,56.87379837036133,110.38447570800781,26.244827270507812,11.291763305664062,23.451963424682617,8.028366088867188,34.137901306152344,10.805415153503418,29.7761287689209,36.03941345214844,123.1421127319336,121.25484466552734,123.27832794189453,44.55311584472656,80.36000061035156,15522.919921875,0.0
2021-10-21,164.51417541503906,104.06546020507812,162.73423767089844,48.21292495727539,44.39071273803711,92.14568328857422,64.4736099243164,48.278350830078125,4.786395072937012,5.926922798156738,86.19856262207031,135.65057373046875,10.376228332519531,6.3822922706604,48.05140686035156,14.4752779006958,,34.422325134277344,23.976316452026367,9.145837783813477,61.736820220947266,44.97999954223633,27.95585060119629,61.400001525878906,37.790592193603516,37.28457260131836,74.11219787597656,12.855865478515625,55.78988265991211,136.44882202148438,61.018409729003906,36.546775817871094,9.150161743164062,81.97773742675781,81.46732330322266,119.60994720458984,5.040614604949951,49.7397575378418,174.39947509765625,214.81422424316406,15.049307823181152,94.77195739746094,19.568817138671875,8.816374778747559,168.91783142089844,94.83612060546875,45.596370697021484,15.231607437133789,79.8395004272461,35.25352478027344,29.441225051879883,42.35622024536133,18.3370418548584,112.2479019165039,11.907142639160156,7.800000190734863,54.70873260498047,124.38165283203125,125.84309387207031,57.63152313232422,111.29594421386719,25.34110450744629,11.461564064025879,23.584360122680664,7.885993003845215,34.36237716674805,10.760579109191895,29.646100997924805,35.77304458618164,126.42466735839844,121.66022491455078,121.53343963623047,44.55311584472656,81.33999633789062,15472.5595703125,0.0
2021-10-22,164.80442810058594,102.53315734863281,162.88172912597656,48.21292495727539,44.51046371459961,93.2724838256836,65.58338165283203,48.095821380615234,4.7098283767700195,5.910181999206543,86.58491516113281,135.0485076904297,10.415674209594727,6.368930816650391,48.6320915222168,14.373573303222656,,34.63859176635742,23.787290573120117,9.18797779083252,62.07906723022461,45.06999969482422,28.30141258239746,60.7400016784668,37.6026496887207,37.193504333496094,74.5439224243164,12.913687705993652,55.947425842285156,135.05023193359375,61.410423278808594,37.206878662109375,9.371933937072754,82.34925079345703,81.70062255859375,121.45146942138672,4.9850029945373535,49.97101974487305,174.5915069580078,212.9235076904297,15.01203441619873,96.61029815673828,19.611730575561523,8.812146186828613,169.80128479003906,95.76588439941406,45.923831939697266,15.682478904724121,80.16265869140625,34.94514465332031,29.755578994750977,41.42509841918945,18.353864669799805,113.57772064208984,12.207138061523438,7.809999942779541,55.081912994384766,125.26123809814453,126.17955780029297,56.69551467895508,111.91959381103516,25.91284942626953,11.342703819274902,23.875633239746094,7.972895622253418,34.776798248291016,10.655962944030762,29.469636917114258,35.99945831298828,129.25900268554688,120.84944915771484,122.06096649169922,43.925601959228516,80.13999938964844,15542.98046875,0.0
2021-10-25,166.64256286621094,100.92611694335938,162.63589477539062,48.52001190185547,44.63482666015625,92.72850799560547,66.9992904663086,48.77117156982422,4.613629341125488,6.020853042602539,85.65418243408203,133.61280822753906,10.440776824951172,6.426830291748047,48.269168853759766,14.275376319885254,,34.81882095336914,23.578369140625,9.093585968017578,59.81645584106445,44.779998779296875,28.422359466552734,60.779998779296875,37.95561599731445,37.00225830078125,75.8390884399414,13.106430053710938,56.08747100830078,134.9191436767578,60.0980224609375,37.6068000793457,9.585493087768555,81.66192626953125,81.42066955566406,120.32860565185547,4.990472793579102,50.44572448730469,173.91943359375,212.19297790527344,14.807027816772461,98.8104248046875,19.440074920654297,8.87557315826416,172.2749786376953,94.88261413574219,46.63829040527344,15.564860343933105,79.25019836425781,34.45453643798828,29.270578384399414,41.30623245239258,18.909021377563477,115.88148498535156,12.410076141357422,7.820000171661377,55.75364303588867,124.77658081054688,125.1701431274414,56.962947845458984,112.3993148803711,26.908788681030273,11.512504577636719,23.663799285888672,8.168890953063965,34.707725524902344,10.566291809082031,29.191007614135742,35.65317916870117,135.2902069091797,120.26390075683594,124.73915100097656,44.31779861450195,80.0,15599.23046875,0.0
2021-10-26,167.22300720214844,102.72003173828125,164.96322631835938,48.781036376953125,44.94341278076172,93.89418029785156,67.67280578613281,48.953697204589844,4.694122791290283,5.992952346801758,87.0678482055664,134.3538055419922,10.670284271240234,6.466914653778076,49.48497009277344,14.361298561096191,,35.017059326171875,24.54339027404785,9.208203315734863,60.46290969848633,43.22999954223633,28.2322998046875,61.619998931884766,36.406219482421875,37.739933013916016,77.51800537109375,13.376269340515137,56.52511215209961,137.80368041992188,59.859405517578125,37.8236198425293,9.823692321777344,86.6961441040039,82.4471664428711,120.28369903564453,5.130869388580322,50.57352828979492,179.3439178466797,216.18934631347656,15.058627128601074,100.37496185302734,19.482990264892578,8.922086715698242,189.06072998046875,95.30101013183594,46.83675003051758,15.408036231994629,79.51634216308594,34.440521240234375,29.86335563659668,42.395843505859375,18.909021377563477,118.0728759765625,11.770381927490234,7.989999771118164,55.75364303588867,126.87681579589844,125.50660705566406,56.47265625,113.40673065185547,28.12604522705078,11.461564064025879,23.734411239624023,8.385223388671875,35.1394157409668,10.611125946044922,29.265308380126953,35.573272705078125,135.85047912597656,121.20978546142578,123.88700866699219,43.925601959228516,81.04000091552734,15757.0595703125,0.0
2021-10-27,165.52999877929688,102.62659454345703,164.88128662109375,48.71194076538086,44.7637825012207,93.66105651855469,67.77230834960938,48.36961364746094,4.658783912658691,5.83950138092041,87.98101806640625,134.1222381591797,9.931557655334473,6.444645881652832,48.92243194580078,14.24907398223877,,34.981014251708984,24.64287757873535,9.33630657196045,59.89250946044922,41.90999984741211,28.21502113342285,60.70000076293945,37.327606201171875,37.867427825927734,76.22283172607422,13.27989673614502,56.56011962890625,138.3718719482422,59.07536315917969,37.83325958251953,9.716913223266602,84.6155776977539,82.12056732177734,120.46333312988281,5.151838302612305,50.86564254760742,180.01597595214844,219.4981231689453,15.151810646057129,98.56597137451172,20.298355102539062,8.892488479614258,189.9442138671875,98.69465637207031,45.98337173461914,15.368829727172852,79.78247833251953,34.34239959716797,30.195667266845703,43.406211853027344,18.62303352355957,116.96781921386719,12.54683780670166,8.199999809265137,55.11923599243164,126.2844467163086,123.40361785888672,57.230377197265625,115.27766418457031,28.4395809173584,11.512504577636719,23.972726821899414,8.324207305908203,35.45022964477539,10.551344871520996,30.073331832885742,35.826316833496094,134.40036010742188,120.98458099365234,126.32173919677734,44.08248519897461,80.37999725341797,15705.8095703125,0.0
2021-10-28,170.22210693359375,104.60736846923828,164.67642211914062,48.020992279052734,44.89274597167969,89.2703857421875,66.8462142944336,49.190982818603516,4.7157182693481445,5.741850852966309,88.71858978271484,133.5664825439453,9.929764747619629,6.453553199768066,49.03131103515625,14.056187629699707,,35.19728088378906,25.100515365600586,9.429012298583984,60.101661682128906,41.380001068115234,28.11135482788086,61.7400016784668,36.77294158935547,38.213504791259766,77.03831481933594,13.511187553405762,56.77018356323242,137.934814453125,57.96748352050781,38.64273452758789,9.601920127868652,86.826171875,83.007080078125,121.2718276977539,5.184658050537109,51.029964447021484,179.9679718017578,218.63870239257812,15.422045707702637,91.38863372802734,20.384183883666992,8.943228721618652,192.59457397460938,99.43846130371094,46.34060287475586,15.290417671203613,78.90803527832031,34.30034637451172,30.37529945373535,44.357147216796875,18.505271911621094,118.27891540527344,13.045358657836914,8.369999885559082,55.473758697509766,125.51254272460938,125.42250061035156,57.72066879272461,116.18913269042969,29.17731475830078,11.656835556030273,24.166906356811523,8.307565689086914,36.05459213256836,10.566291809082031,30.16620635986328,35.99945831298828,128.388916015625,122.11064147949219,124.53626251220703,43.925601959228516,80.73999786376953,15696.330078125,0.0
2021-10-29,168.28720092773438,103.29931640625,164.84030151367188,47.8137092590332,44.83286666870117,89.2703857421875,66.76968383789062,49.337005615234375,4.682343006134033,5.8739118576049805,89.14005279541016,133.0107421875,9.992521286010742,6.466914653778076,48.559505462646484,14.096517562866211,,35.23332595825195,24.69261932373047,9.241914749145508,59.75941848754883,41.849998474121094,27.48934555053711,61.70000076293945,35.99824523925781,38.78724670410156,76.07893371582031,13.472638130187988,57.015262603759766,138.109619140625,56.842567443847656,38.9270133972168,9.56085205078125,87.6806869506836,83.28704071044922,115.56755828857422,5.207449913024902,52.1801872253418,184.67239379882812,220.18568420410156,14.816347122192383,97.00141906738281,20.512924194335938,9.070083618164062,190.8276824951172,99.76387786865234,47.223751068115234,15.44724178314209,79.68742370605469,34.959163665771484,29.881319046020508,45.22883987426758,17.47907257080078,117.36113739013672,13.142416000366211,8.260000228881836,53.60783767700195,125.90747833251953,125.2542495727539,57.94352722167969,114.70199584960938,29.343303680419922,11.648345947265625,23.19599723815918,8.31311321258545,35.91645050048828,10.551344871520996,29.608949661254883,34.93399429321289,127.75615692138672,123.1466293334961,126.5652084350586,44.08248519897461,81.58000183105469,15688.76953125,0.0
2021-11-01,172.10862731933594,102.51448059082031,165.70077514648438,48.20524215698242,45.579010009765625,90.02806091308594,67.56565856933594,49.20923614501953,4.853145122528076,5.923202037811279,88.50785064697266,134.3538055419922,10.130583763122559,6.627251625061035,49.3760871887207,14.243814468383789,,35.66585922241211,24.90154266357422,9.37675952911377,63.08677673339844,41.33000183105469,27.316566467285156,63.5,36.58958053588867,38.93296432495117,76.99034118652344,13.68465518951416,57.522918701171875,138.59039306640625,57.353904724121094,39.23056411743164,9.840120315551758,87.40203857421875,84.45352172851562,114.84890747070312,5.307733535766602,52.93483352661133,183.28025817871094,220.2286376953125,14.769754409790039,99.25045013427734,20.298355102539062,9.205394744873047,193.47804260253906,99.20602416992188,47.977901458740234,15.15319538116455,80.40978240966797,35.463783264160156,30.357336044311523,45.20902633666992,17.19308090209961,118.29763793945312,13.490939140319824,8.460000038146973,55.044593811035156,126.32035064697266,128.36668395996094,59.05782699584961,116.90872192382812,29.896604537963867,11.605895042419434,23.028291702270508,8.50910758972168,35.79557800292969,10.461673736572266,30.574859619140625,35.12044906616211,128.30982971191406,123.05654907226562,122.95370483398438,44.16092300415039,82.22000122070312,15806.2900390625,0.0
