Stock,Alpha,Beta,Alpha_tstat,Beta_tstat,Beta_test_tstat,Beta_pvalue_not_one,Alpha_pvalue,Beta_pvalue,R_squared,N_observations
HNR1.DE,0.0037522059954508843,0.9970479400303905,0.47366770011195775,58.66907364456131,-0.17370741847668777,0.862874479129613,0.6380269293472189,3.694579907435631e-44,0.9870951468029782,47
HOT.DE,0.026891115019469766,0.9935877047632514,2.760620097358164,47.54557855286149,-0.30684386030684013,0.760377649439747,0.008318321625810822,4.090120982915802e-40,0.9804821519162086,47
IFX.DE,-0.006740310509141894,1.0120695540522797,-0.5557825892323226,38.89927318496975,0.46389784024284064,0.6449572462949966,0.5811124428024672,2.7705242243213595e-36,0.9711196609837955,47
KCO.DE,-0.013287098528445276,1.0806187372531166,-0.9926675542069082,37.63156309763345,2.8074740823983815,0.007356530059646982,0.3261799293980746,1.1780747174462051e-35,0.9692020147823414,47
KGX.DE,-0.006272571514857439,1.062221540920801,-0.39972455838254173,31.552691184422496,1.8482557452102342,0.07114329275222775,0.6912504464884422,2.4590070070286758e-32,0.9567545675656262,47
KRN.DE,0.0003759037481536808,1.0009646049243803,0.045988510598467876,57.08177927391496,0.05500830409899374,0.9563753526460599,0.9635228922885661,1.2492115973663077e-43,0.9863773808642462,47
LEG.DE,-0.014463349168969877,1.0484575719829277,-1.0929040186077008,36.92921748388217,1.7067931619912513,0.09475321365714473,0.2802523254018472,2.679574741610691e-35,0.9680571757580602,47
LHA.DE,0.002038397982675588,1.0257783047555853,0.21489151556022346,50.40688849011713,1.266749479156372,0.21176230834910714,0.8308228202868077,3.0921453813763773e-41,0.9825976281287361,47
MBG.DE,-0.003516899137823793,1.0237207426182482,-0.48270799600915226,65.49560760539207,1.5176057160469518,0.13610842266443468,0.6316431119753779,2.7596290169405205e-46,0.9896185979362659,47
MTX.DE,0.009472338683920473,1.0635364435671908,1.1151674074893927,58.3634987716101,3.486678024542881,0.0011038709711221895,0.27069889886228615,4.659350934410106e-44,0.9869614272238442,47
MUV2.DE,0.010435263156708318,0.9798424329021413,1.4307236291608045,62.62023310827285,-1.2882393211170773,0.20424741349634123,0.15941734536211244,2.0366446878186268e-45,0.9886543951103341,47
NDX1.DE,0.015690528931259877,1.0917818750065689,0.9515929793328445,30.86424218649527,2.594637338631707,0.012737200510949176,0.3463868452500066,6.357058320136792e-32,0.9548918055483363,47
NEM.DE,-0.008417859516817602,1.0010542524089483,-0.6122014027990034,33.93566424194411,0.035739077767500196,0.9716484794378561,0.543485711287172,1.0569979159802602e-33,0.962394369153104,47
PAT.DE,-0.020705226285877742,1.0262716867754194,-1.2826818034613527,29.63516794749658,0.758635222900729,0.45202613173588957,0.20617135952835358,3.6388890188879425e-31,0.9512587788243693,47
PBB.DE,-0.01998529553091084,0.9662926105492455,-1.2691373169199256,28.60307931740547,-0.9977672637841939,0.32372746358524096,0.21091722810838923,1.65782425895241e-30,0.947864540043054,47
PFV.DE,-0.011892812807198462,1.0024207217133148,-1.6167045969896836,63.51879029981001,0.15339000037771702,0.8787765254478135,0.11293187390590646,1.0802512187214733e-45,0.988969606100785,47
PUM.DE,-0.040453334417621674,1.0018277161598867,-2.3801520397999254,27.47574711178515,0.05012625044320184,0.9602436180077643,0.02160251030266321,9.19855467300045e-30,0.9437441409066217,47
QIA.DE,-0.012651714050191394,1.0024590599544487,-1.444359447627507,53.34560647567176,0.13085825633224954,0.8964707060909214,0.1555650379289465,2.516019914432527e-42,0.9844331256831084,47
RHK.DE,-0.009567414962596462,0.9904503957318126,-0.726845914324783,35.07410238086073,-0.3381732182070868,0.7368053600158744,0.4710847368541423,2.5247081920284836e-34,0.9647112146357397,47
RHM.DE,0.06798561573624894,1.0202273158988622,3.001456659426977,20.995106470106904,0.416254930918941,0.679202152234549,0.004372135730523964,7.00147040270072e-25,0.9073682382177264,47
RRTL.DE,-0.006779031507978762,1.0161268141107647,-0.707021250878797,49.39907533266417,0.7840061831560868,0.4371439746318442,0.4831986404007351,7.55266581373189e-41,0.9818933055331183,47
RWE.DE,0.0005575065989918567,1.0418278647715913,0.05475668839634486,47.69679792182169,1.9149566650813918,0.06186747495682399,0.9565746936647435,3.555159029895103e-40,0.9806033189534665,47
S92.DE,0.003980040669247213,1.0292471890191575,0.16930138639187228,20.407922059051103,0.5799135137965298,0.5648654034434373,0.8663183582604748,2.2283306000573683e-24,0.9024883420910547,47
SANT.DE,0.00865250332946858,0.967081516684962,0.6488387823712032,33.80369707381156,-1.1506438897987554,0.2559565637753316,0.5197403556558825,1.2514334686622604e-33,0.9621113232996364,47
SAP.DE,0.005231885228163771,0.9836846096161153,0.6987051247054262,61.23471342090425,-1.0156387979855124,0.315231220115761,0.4883318299360808,5.510808466771855e-45,0.9881413241963982,47
SDF.DE,-0.0055289402044976805,1.0511053315194903,-0.30819890549418205,27.31124704568089,1.3278881693640614,0.19091159198982943,0.7593531506290463,1.1873532093353008e-29,0.9431030975234119,47
SGL.DE,-0.0270930079851981,0.9952273246898324,-2.327770839170314,39.85762184717514,-0.19113973560894076,0.8492759149828308,0.024479568730575982,9.550993430714804e-37,0.9724539831736563,47
SHL.DE,-0.014948878114479702,1.0246108629600186,-2.063006964430005,65.91088482678265,1.5831608005397582,0.12038848510509381,0.044910455164219314,2.082449455467794e-46,0.9897476666990671,47
SIE.DE,0.004002687980794158,1.0111626810629974,0.544124089533291,64.07274668602015,0.707327959665582,0.483009902827914,0.5890421605111771,7.339063135329722e-46,0.9891574543745938,47
SIX2.DE,-0.016973092770066974,1.0151508986458213,-1.3775558118956484,38.40474754228026,0.5731822119328609,0.5693747315629736,0.17515355266795318,4.846756819681819e-36,0.9703932688505084,47
STM.DE,-0.027921250537619086,0.9911622043978605,-2.245562017758184,37.15703178218683,-0.331314340494516,0.7419450618486296,0.029689812909494146,2.0493227188354318e-35,0.9684353400340683,47
SY1.DE,-0.01909368203798123,0.9834254776191191,-1.857517977378012,44.595484605943895,-0.7516063743609026,0.45620093516216476,0.06978859040654824,6.888467072999575e-39,0.9778734654486951,47
SZG.DE,0.0009646768287491231,1.1068166926395027,0.06314491930933298,33.77056749175913,3.2591307594271384,0.002131517096573443,0.949930760969975,1.305748009369789e-33,0.9620397710931039,47
SZU.DE,-0.010563272247542608,0.9750164389172133,-0.8236546090066919,35.437631739946845,-0.9080444204484178,0.3686921880935148,0.41447989779951333,1.6128237454299863e-34,0.9654065886760564,47
TEG.DE,-0.01045397429130424,1.0566076821586095,-0.6699093464022693,31.56126966461703,1.6908927995363672,0.09777330230488057,0.506338822061139,2.4303673374099217e-32,0.9567770569648507,47
TKA.DE,0.005514330234457105,1.0658256076149488,0.2476305527151905,22.310212106153283,1.3778832647793564,0.17505309315477513,0.8055467055299538,5.751078430502278e-26,0.9170882215047804,47
TLX.DE,0.015903178508294043,0.9811765341064475,1.7112227242413296,49.21254793333075,-0.9441223728424103,0.3501488567890825,0.09392576211627893,8.927271864661159e-41,0.9817582965100355,47
TTK.DE,-0.02763944653575998,0.9911307149357528,-2.2961307252275076,38.37994035962032,-0.3434487769056227,0.7328603679656056,0.026379343539608063,4.985548356730155e-36,0.9703561183144007,47
UTDI.DE,-0.011253230035295967,0.9816057696868223,-0.8049228904578432,32.72806104442962,-0.613288461769173,0.542773210603126,0.4250967166073807,5.072293556940791e-33,0.9596819706580344,47
VNA.DE,-0.008949082026304324,1.0528194033576006,-0.6977751893373141,38.26458500071816,1.9197143812305244,0.06124726810203063,0.48890772303734054,5.686290815829042e-36,0.9701824528805909,47
VOW3.DE,-0.010857621779686567,1.0390078418283362,-1.4512519248474747,64.73408559627079,2.4303348542565724,0.01913533127710676,0.15364579862549893,4.645830752872146e-46,0.9893755210784172,47
WAF.DE,-0.024240136033307068,1.0026417610733283,-1.5013769537909691,28.947200859340064,0.07627010102806397,0.9395423019642819,0.14024297433253027,9.945128198045037e-31,0.9490339346980433,47
WCH.DE,-0.014734995757582851,1.0250801777385787,-1.304442451324083,42.29985094312758,1.034931513659198,0.30623074657741745,0.19871517054192245,7.037227656376698e-38,0.9754671783831772,47
WSU.DE,-0.006372503845650706,0.9938267602125703,-0.6844271872715675,49.75467865086391,-0.30905543516718637,0.7587057856616775,0.49721544656460526,5.500311881792071e-41,0.982146598193207,47
ZAL.DE,-0.02211614902987438,1.047537363632796,-1.2539879237059373,27.68595198908749,1.256391621833106,0.2154573524926382,0.21632166725662427,6.651420425202095e-30,0.9445479506607162,47
